,Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
2691,SANTA FE,General López,San Gregorio,43,0,0,101,0,0,0,118,117
2692,SANTA FE,General López,Sancti Spiritu,294,0,0,158,0,1,0,605,106
2693,SANTA FE,General López,Santa Isabel,198,0,0,115,0,1,0,0,135
2694,SANTA FE,General López,Teodelina,0,935,0,0,0,0,0,165,11
2695,SANTA FE,General López,Venado Tuerto,197,1765,0,147,380,0,0,79,2154
2696,SANTA FE,General López,Villa Cañás,666,12,0,839,4,0,0,171,288
2697,SANTA FE,General López,Wheelwright,0,114,0,1,0,1,0,299,144
2698,SANTA FE,General López,Labordeboy,215,0,0,0,0,0,0,0,215
2699,SANTA FE,General Obligado,Avellaneda (Est. Ewald),3,15,0,369,750,0,0,114,56
2700,SANTA FE,General Obligado,Berna,0,0,0,0,10,0,0,48,58
2701,SANTA FE,General Obligado,El Araza,0,0,0,0,0,0,0,126,126
2702,SANTA FE,General Obligado,El Rabón,0,65,0,0,0,1,0,99,165
2703,SANTA FE,General Obligado,Florencia,261,136,0,0,0,1,0,188,586
2704,SANTA FE,General Obligado,Guadalupe Norte,86,0,0,0,0,0,0,0,86
2705,SANTA FE,General Obligado,Ingeniero Chanourdie,0,0,0,0,0,1,0,85,86
2706,SANTA FE,General Obligado,La Isleta,0,0,0,0,0,1,0,0,1
2707,SANTA FE,General Obligado,La Sarita,0,0,0,0,0,0,0,85,85
2708,SANTA FE,General Obligado,Las Garzas,92,0,0,0,0,0,0,0,92
2709,SANTA FE,General Obligado,Las Toscas,517,104,0,190,0,1,0,493,225
2710,SANTA FE,General Obligado,Los Laureles,0,0,0,0,20,0,0,0,20
2711,SANTA FE,General Obligado,Malabrigo,653,924,0,0,160,0,0,91,183
2712,SANTA FE,General Obligado,Paraje San Manuel,0,0,0,0,0,1,0,0,1
2713,SANTA FE,General Obligado,Reconquista,176,1431,1,705,800,2,0,284,2676
2714,SANTA FE,General Obligado,San Antonio de Obligado,121,132,0,0,0,6,0,5,264
2715,SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),95,115,0,0,0,0,0,3,213
2716,SANTA FE,General Obligado,Villa Ana,0,0,0,0,0,1,0,0,1
2717,SANTA FE,General Obligado,Villa Guillermina,167,173,0,0,0,1,0,89,430
2718,SANTA FE,General Obligado,Villa Ocampo,201,161,0,16,29,1,0,0,367
2719,SANTA FE,General Obligado,Lanteri,0,0,0,0,0,0,0,300,300
2720,SANTA FE,General Obligado,Arroyo Ceibal,0,0,0,0,0,0,0,108,108
2721,SANTA FE,Iriondo,Barrio Cicarelli,0,0,0,0,0,0,0,9,9
2722,SANTA FE,Iriondo,Bustinza,287,0,0,6,0,0,0,90,383
2723,SANTA FE,Iriondo,Cañada de Gómez,118,726,0,329,0,0,0,411,918
2724,SANTA FE,Iriondo,Carrizales (Est. Clarke),489,17,0,0,0,0,0,0,506
2725,SANTA FE,Iriondo,Classon,0,0,0,138,0,0,0,21,159
2726,SANTA FE,Iriondo,Colonia Médici,0,0,0,0,0,0,0,12,12
2727,SANTA FE,Iriondo,Correa,109,106,0,572,1,0,0,23,177
2728,SANTA FE,Iriondo,Larguía,0,0,0,0,0,0,0,7,7
2729,SANTA FE,Iriondo,Lucio V. López,0,5,0,0,0,0,0,31,36
2730,SANTA FE,Iriondo,Oliveros,2,0,0,136,0,1,0,0,336
2731,SANTA FE,Iriondo,Pueblo Andino,0,756,0,0,0,0,0,414,117
2732,SANTA FE,Iriondo,Salto Grande,493,0,0,0,0,0,0,89,582
2733,SANTA FE,Iriondo,Serodino,215,0,0,12,0,0,0,113,340
2734,SANTA FE,Iriondo,Totoras,501,0,0,920,0,0,0,131,155
2735,SANTA FE,Iriondo,Villa Eloísa,563,0,0,457,0,0,0,81,11
2736,SANTA FE,Iriondo,Villa La Rivera (Oliveros),0,0,0,0,0,0,0,37,37
2737,SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),92,0,0,0,0,2,0,26,120
2738,SANTA FE,La Capital,Angel Gallardo,0,0,0,0,0,0,0,27,27
2739,SANTA FE,La Capital,Arroyo Aguiar,101,0,0,0,0,2,0,38,141
2740,SANTA FE,La Capital,Arroyo Leyes,0,111,0,88,0,0,0,106,131
2741,SANTA FE,La Capital,Cabal,0,0,0,0,0,0,0,13,13
2742,SANTA FE,La Capital,Candioti,0,0,0,251,0,0,0,1,252
2743,SANTA FE,La Capital,Emilia,101,0,0,153,0,0,0,1,255
2744,SANTA FE,La Capital,Laguna Paiva,182,0,0,0,0,0,0,76,19
2745,SANTA FE,La Capital,Llambi Campbell,187,0,0,0,73,0,0,186,446
2746,SANTA FE,La Capital,Monte Vera,261,0,0,0,0,3,0,0,264
2747,SANTA FE,La Capital,Nelson,387,0,0,1,3,0,0,69,460
2748,SANTA FE,La Capital,Recreo,104,32,0,0,0,0,0,275,134
2749,SANTA FE,La Capital,San José del Rincón,153,233,0,504,0,1,0,0,437
2750,SANTA FE,La Capital,Santa Fe,182,6347,32,4457,183,9,0,115,12823
2751,SANTA FE,La Capital,Santo Tomé,13,13,0,428,11,0,0,469,934
2752,SANTA FE,La Capital,Sauce Viejo,964,0,0,170,0,0,0,77,121
2753,SANTA FE,Las Colonias,Cavour,0,0,0,0,0,0,0,3,3
2754,SANTA FE,Las Colonias,Cululú,0,0,0,0,0,0,0,24,24
2755,SANTA FE,Las Colonias,Elisa,0,0,0,235,0,0,0,0,235
2756,SANTA FE,Las Colonias,Empalme San Carlos,0,0,0,0,0,0,0,13,13
2757,SANTA FE,Las Colonias,Esperanza,173,825,0,26,0,5,0,420,1044
2758,SANTA FE,Las Colonias,Felicia,0,0,0,0,0,0,0,443,443
2759,SANTA FE,Las Colonias,Franck,165,0,0,162,0,0,0,101,428
2760,SANTA FE,Las Colonias,Grutly,93,0,0,0,0,0,0,21,114
2761,SANTA FE,Las Colonias,Hipatia,0,0,0,0,0,0,0,53,53
2762,SANTA FE,Las Colonias,Humboldt,273,0,0,24,2,0,0,195,494
2763,SANTA FE,Las Colonias,La Pelada,0,0,0,80,0,0,0,96,176
2764,SANTA FE,Las Colonias,Las Tunas,3,0,0,108,0,1,0,0,112
2765,SANTA FE,Las Colonias,María Luisa,0,0,0,0,0,0,0,167,167
2766,SANTA FE,Las Colonias,Matilde,87,0,0,0,0,0,0,68,155
2767,SANTA FE,Las Colonias,Nuevo Torino,78,0,0,0,72,0,0,5,155
2768,SANTA FE,Las Colonias,OTROS,0,0,0,0,0,0,0,16,16
2769,SANTA FE,Las Colonias,Pilar,112,0,0,10,0,0,0,2,124
2770,SANTA FE,Las Colonias,Progreso,0,0,0,0,0,0,0,621,621
2771,SANTA FE,Las Colonias,Providencia,0,0,0,0,0,0,0,135,135
2772,SANTA FE,Las Colonias,Sa Pereyra,54,0,0,0,0,0,0,3,57
2773,SANTA FE,Las Colonias,San Agustín,0,0,0,0,0,0,0,83,83
2774,SANTA FE,Las Colonias,San Carlos Centro,386,4,0,2,0,0,0,34,442
2775,SANTA FE,Las Colonias,San Carlos Norte,0,228,0,0,0,0,0,152,380
2776,SANTA FE,Las Colonias,San Carlos Sud,30,676,0,0,0,0,0,9,715
2777,SANTA FE,Las Colonias,San Jerónimo del Sauce,0,0,0,119,0,0,0,0,119
2778,SANTA FE,Las Colonias,San Jerónimo Norte,191,0,0,162,0,0,0,261,207
2779,SANTA FE,Las Colonias,Santa Clara de Buena Vista,0,668,0,0,0,0,0,0,668
2780,SANTA FE,Las Colonias,Santo Domingo,0,0,0,0,0,0,0,255,255
2781,SANTA FE,Las Colonias,SARMIENTO,135,0,0,0,130,0,0,171,436
2782,SANTA FE,OTROS,OTROS,0,0,0,0,258,0,0,0,258
2783,SANTA FE,Rosario,Acebal,185,142,0,36,61,0,0,140,184
2784,SANTA FE,Rosario,Álvarez,47,139,0,2,134,0,0,0,158
2785,SANTA FE,Rosario,Alvear,191,306,0,253,0,0,0,16,524
2786,SANTA FE,Rosario,Arminda,0,86,0,0,40,0,0,0,126
2787,SANTA FE,Rosario,Arroyo Seco,197,342,0,2,0,0,0,11,54
2788,SANTA FE,Rosario,Carmen del Sauce,0,3,0,180,0,0,0,22,205
2789,SANTA FE,Rosario,Coronel Bogado,415,0,0,178,0,0,0,0,593
2790,SANTA FE,Rosario,Cuatro Esquinas,0,0,0,48,0,0,0,0,48
2791,SANTA FE,Rosario,El Caramelo,71,0,0,497,0,0,0,0,568
2792,SANTA FE,Rosario,Fighiera,342,0,0,0,0,0,0,258,600
2793,SANTA FE,Rosario,Funes,452,593,1,246,0,1,0,100,1302
2794,SANTA FE,Rosario,General Lagos,400,0,0,1,1,1,0,140,543
2795,SANTA FE,Rosario,Granadero Baigorria,0,411,0,8,2,0,0,676,479
2796,SANTA FE,Rosario,Ibarlucea,0,692,0,728,0,0,0,415,183
2797,SANTA FE,Rosario,Pérez,289,0,0,114,0,10,0,6,302
2798,SANTA FE,Rosario,Piñero (Est. Erasto),0,181,0,1,55,0,0,0,237
2799,SANTA FE,Rosario,Pueblo Esther,241,0,0,611,0,1,0,0,853
2800,SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),0,118,0,0,54,0,0,0,172
2801,SANTA FE,Rosario,Pueblo Uranga,29,0,0,162,0,0,0,52,243
2802,SANTA FE,Rosario,Puerto Arroyo Seco,0,0,0,0,25,0,0,0,25
2803,SANTA FE,Rosario,Rosario,3727,18345,74,10407,218,1,0,523,33032
2804,SANTA FE,Rosario,Soldini,116,780,0,0,86,0,0,0,982
2805,SANTA FE,Rosario,Villa Amelia,172,109,0,2,0,0,0,2,285
2806,SANTA FE,Rosario,Villa del Plata,0,0,0,231,101,0,0,0,332
2807,SANTA FE,Rosario,Villa Gobernador Gálvez,675,17,0,154,499,0,0,35,1333
2808,SANTA FE,Rosario,Zavalla,710,932,0,0,0,0,0,95,174
2809,SANTA FE,Rosario,Albarellos,0,0,0,0,0,0,0,20,20
2810,SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,0,318,0,0,0,0,0,0,318
2811,SANTA FE,Rosario,Kilómetro 101,0,0,0,0,0,2,0,1,3
2812,SANTA FE,Rosario,Arbilla,30,0,0,0,0,0,0,0,30
2813,SANTA FE,Rosario,Monte Flores,8,0,0,0,0,0,0,0,8
2814,SANTA FE,San Cristóbal,Aguará Grande,0,0,0,0,0,1,0,2,3
2815,SANTA FE,San Cristóbal,Ambrosetti,0,0,0,0,0,1,0,84,85
2816,SANTA FE,San Cristóbal,Arrufo,155,166,0,116,0,0,0,0,437
2817,SANTA FE,San Cristóbal,Balneario La Verde,0,0,0,0,0,1,0,0,1
2818,SANTA FE,San Cristóbal,Capivara,0,0,0,0,0,1,0,0,1
2819,SANTA FE,San Cristóbal,Ceres,106,194,0,0,0,0,0,541,354
2820,SANTA FE,San Cristóbal,Colonia Bossi,56,0,0,136,720,0,0,3,915
2821,SANTA FE,San Cristóbal,Hersilia,0,199,0,0,0,0,0,370,569
2822,SANTA FE,San Cristóbal,Huanqueros,0,0,0,0,0,0,0,34,34
2823,SANTA FE,San Cristóbal,La Cabral,0,0,0,0,1,1,0,2,4
2824,SANTA FE,San Cristóbal,La Rubia,0,31,0,0,0,0,0,12,43
2825,SANTA FE,San Cristóbal,Las Palmeras,0,0,0,0,0,0,0,97,97
2826,SANTA FE,San Cristóbal,Moisés Ville,0,352,0,207,0,0,0,0,559
2827,SANTA FE,San Cristóbal,Monigotes,0,0,0,45,0,0,0,12,57
2828,SANTA FE,San Cristóbal,Ñanducita,0,0,0,0,0,0,0,46,46
2829,SANTA FE,San Cristóbal,OTROS,0,0,0,0,0,0,0,6,6
2830,SANTA FE,San Cristóbal,Palacios,2,0,0,31,0,0,0,38,71
2831,SANTA FE,San Cristóbal,San Cristóbal,847,124,0,597,0,1,0,595,328
2832,SANTA FE,San Cristóbal,San Guillermo,990,15,0,47,0,0,0,195,273
2833,SANTA FE,San Cristóbal,Santurce,0,0,0,0,0,0,0,45,45
2834,SANTA FE,San Cristóbal,Soledad,0,0,0,0,0,0,0,170,170
2835,SANTA FE,San Cristóbal,Suardi,0,0,0,156,0,0,0,0,156
2836,SANTA FE,San Cristóbal,Villa Saralegui,0,0,0,0,3,0,0,48,51
2837,SANTA FE,San Cristóbal,Curupaity,0,0,0,0,0,0,0,15,15
2838,SANTA FE,San Cristóbal,Colonia Ana,0,0,0,0,0,0,0,6,6
2839,SANTA FE,San Cristóbal,Colonia Rosa,0,0,0,0,0,0,0,12,12
2840,SANTA FE,San Javier,Alejandra,0,0,0,0,0,1,0,453,454
2841,SANTA FE,San Javier,Cacique Ariacaiquín,0,0,0,0,0,0,0,34,34
2842,SANTA FE,San Javier,Colonia Durán,0,0,0,0,0,1,0,0,1
2843,SANTA FE,San Javier,Romang,0,801,0,2,195,0,0,369,137
2844,SANTA FE,San Javier,San Javier,0,826,0,96,0,0,0,194,112
2845,SANTA FE,San Javier,La Brava,0,0,0,0,0,0,0,20,20
2846,SANTA FE,San Jerónimo,Arocena,0,184,0,0,400,0,0,0,584
2847,SANTA FE,San Jerónimo,Barrancas,474,0,0,0,0,0,0,477,951
2848,SANTA FE,San Jerónimo,Barrio Caima,0,0,0,0,0,0,0,32,32
2849,SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),0,0,0,245,0,0,0,0,245
2850,SANTA FE,San Jerónimo,Centeno,843,0,0,52,5,0,0,0,900
2851,SANTA FE,San Jerónimo,Coronda,603,0,0,328,215,0,0,883,498
2852,SANTA FE,San Jerónimo,Desvío Arijón,151,0,0,0,0,0,0,54,205
2853,SANTA FE,San Jerónimo,Díaz,256,0,0,258,0,0,0,0,514
2854,SANTA FE,San Jerónimo,Gaboto,0,0,0,0,201,0,0,240,441
2855,SANTA FE,San Jerónimo,Gálvez,338,0,0,407,0,1,0,20,747
2856,SANTA FE,San Jerónimo,Gessler,129,0,0,69,0,0,0,63,261
2857,SANTA FE,San Jerónimo,Irigoyen,0,94,0,0,0,0,0,313,407
2858,SANTA FE,San Jerónimo,Larrechea,0,0,0,0,0,0,0,35,35
2859,SANTA FE,San Jerónimo,Loma Alta,18,0,0,18,0,0,0,0,36
2860,SANTA FE,San Jerónimo,López (Est. San Martín de Tours),31,383,0,0,0,0,0,0,414
2861,SANTA FE,San Jerónimo,Maciel,543,782,0,0,136,0,0,1,146
2862,SANTA FE,San Jerónimo,Monje,464,0,0,149,0,0,0,0,613
2863,SANTA FE,San Jerónimo,San Fabián,71,93,0,0,0,0,0,70,234
2864,SANTA FE,San Jerónimo,San Genaro,462,0,0,855,0,0,0,49,137
2865,SANTA FE,San Jerónimo,San Genaro Norte,103,1,0,55,0,0,0,0,108
2866,SANTA FE,San Jerónimo,San Eugenio,0,0,0,21,0,0,0,0,21
2867,SANTA FE,San Justo,Angeloni,0,0,0,0,0,0,0,24,24
2868,SANTA FE,San Justo,Cayastacito,0,0,0,0,0,0,0,54,54
2869,SANTA FE,San Justo,Esther,0,0,0,0,0,0,0,10,10
2870,SANTA FE,San Justo,Gobernador Crespo,150,108,0,0,0,0,0,257,149
2871,SANTA FE,San Justo,La Criolla (Est. Cañadita),257,327,0,0,0,0,0,31,615
2872,SANTA FE,San Justo,Marcelino Escalada,100,90,0,0,0,0,0,128,318
2873,SANTA FE,San Justo,Naré,0,0,0,0,0,0,0,6,6
2874,SANTA FE,San Justo,OTROS,0,0,0,0,0,28,0,0,28
2875,SANTA FE,San Justo,Pedro Gómez Cello,0,0,0,0,0,0,0,94,94
2876,SANTA FE,San Justo,Ramayón,0,0,0,0,0,0,0,144,144
2877,SANTA FE,San Justo,San Bernardo,0,0,0,0,0,0,0,6,6
2878,SANTA FE,San Justo,San Justo,661,44,0,653,550,0,0,269,806
2879,SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),24,0,0,190,0,0,0,134,348
2880,SANTA FE,San Justo,Videla,117,0,0,230,0,0,0,32,379
2881,SANTA FE,San Justo,Colonia Dolores,0,0,0,0,0,0,0,22,22
2882,SANTA FE,San Justo,La Penca y Caraguatá,0,0,0,0,0,0,0,26,26
2883,SANTA FE,San Justo,San Martín Norte,0,0,0,0,0,0,0,35,35
2884,SANTA FE,San Justo,Silva (Est. Abipones),0,0,0,0,0,0,0,25,25
2885,SANTA FE,San Lorenzo,Aldao,0,460,0,0,0,0,0,0,460
2886,SANTA FE,San Lorenzo,Capitán Bermúdez,366,12,1,223,0,0,0,0,708
2887,SANTA FE,San Lorenzo,Carcarañá,935,1,0,0,0,0,0,0,936
2888,SANTA FE,San Lorenzo,Coronel Arnold,0,0,0,238,0,0,0,0,238
2889,SANTA FE,San Lorenzo,Fray Luis Beltrán,223,24,0,938,0,0,0,0,319
2890,SANTA FE,San Lorenzo,Fuentes,80,0,0,769,0,0,0,0,849
2891,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),0,478,0,0,0,0,0,82,560
2892,SANTA FE,San Lorenzo,Puerto General San Martín,0,0,0,26,215,2,0,13,283
2893,SANTA FE,San Lorenzo,Pujato,819,0,0,0,0,0,0,103,922
2894,SANTA FE,San Lorenzo,Ricardone,388,101,0,12,0,1,0,22,143
2895,SANTA FE,San Lorenzo,Roldán,216,196,0,296,2,0,0,131,721
2896,SANTA FE,San Lorenzo,San Jerónimo Sud,161,939,0,2,0,0,0,0,11
2897,SANTA FE,San Lorenzo,San Lorenzo,233,516,0,930,0,0,0,53,847
2898,SANTA FE,San Lorenzo,Timbúes,218,0,0,121,134,1,0,78,164
2899,SANTA FE,San Lorenzo,Villa Elvira,0,0,0,0,0,0,0,30,30
2900,SANTA FE,San Lorenzo,Villa Mugueta,0,1,0,0,0,1,0,0,2
2901,SANTA FE,San Martín,Carlos Pellegrini,408,0,0,0,0,0,0,0,408
2902,SANTA FE,San Martín,Casas,0,59,0,0,0,0,0,0,59
2903,SANTA FE,San Martín,Castelar,0,0,0,0,0,0,0,1,1
2904,SANTA FE,San Martín,Colonia Belgrano,0,93,0,0,250,0,0,0,343
2905,SANTA FE,San Martín,El Trébol,880,273,0,320,0,0,0,79,401
2906,SANTA FE,San Martín,Landeta,200,193,0,0,0,0,0,0,393
2907,SANTA FE,San Martín,Las Bandurrias,0,26,0,0,0,0,0,0,26
2908,SANTA FE,San Martín,Las Petacas,0,0,0,0,0,0,0,0,0
2909,SANTA FE,San Martín,Los Cardos,88,240,0,0,0,1,0,0,329
2910,SANTA FE,San Martín,María Susana,483,0,0,634,2,0,0,40,116
2911,SANTA FE,San Martín,Piamonte,0,121,0,0,0,0,0,0,121
2912,SANTA FE,San Martín,San Jorge,19,980,0,182,0,1,0,183,488
2913,SANTA FE,San Martín,San Martín de las Escobas,853,744,0,0,0,0,0,98,17
2914,SANTA FE,San Martín,Sastre,423,0,0,474,0,0,0,145,104
2915,SANTA FE,Vera,Calchaquí,460,0,0,0,105,1,0,230,174
2916,SANTA FE,Vera,Cañada Ombú,0,0,0,0,0,1,0,34,35
2917,SANTA FE,Vera,Colmena,0,0,0,0,0,1,0,0,1
2918,SANTA FE,Vera,Fortín Olmos,0,0,0,0,0,2,0,337,339
2919,SANTA FE,Vera,Garabato,0,0,0,0,0,0,0,104,104
2920,SANTA FE,Vera,Intiyaco,0,0,0,0,0,2,0,97,99
2921,SANTA FE,Vera,La Gallareta,0,0,0,0,0,0,0,373,373
2922,SANTA FE,Vera,Margarita,0,740,0,0,0,2,0,106,848
2923,SANTA FE,Vera,Paraje 29,0,0,0,0,0,1,0,34,35
2924,SANTA FE,Vera,Pozo de los Indios,0,0,0,0,0,2,0,23,25
2925,SANTA FE,Vera,Toba,0,0,0,0,0,1,0,52,53
2926,SANTA FE,Vera,Vera (Est. Gobernador Vera),106,0,0,0,2,0,0,801,387
2927,SANTA FE,Vera,Los Amores,0,0,0,0,0,0,0,122,122
2928,SANTA FE,Vera,Pueblo Santa Lucía,0,0,0,0,0,0,0,30,30
2929,SANTA FE,Vera,Golondrina,0,0,0,0,0,0,0,70,70
2930,SANTA FE,Vera,Kilómetro 115,0,0,0,0,0,0,0,3,3
2931,SANTA FE,Vera,Tartagal (Est. El Tajamar),0,0,0,0,0,0,0,210,210
2932,SANTIAGO DEL ESTERO,Aguirre,Malbrán,12,0,0,0,0,1,0,0,13
2933,SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),0,229,0,0,0,3,0,2,234
2934,SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,0,0,0,5,11,4,0,35,55
2935,SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,0,0,0,0,0,1,0,0,1
2936,SANTIAGO DEL ESTERO,Alberdi,Donadeu,1,0,0,1,0,0,0,0,2
2937,SANTIAGO DEL ESTERO,Alberdi,Sachayoj,0,0,0,203,0,4,0,0,207
2938,SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,0,0,0,11,57,0,0,5,73
2939,SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,1,0,0,1,0,1,0,0,3
2940,SANTIAGO DEL ESTERO,Atamisqui,Medellín,0,0,0,2,0,1,0,29,32
2941,SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,1,0,0,1,0,2,0,45,49
2942,SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,73,10,0,0,0,2,0,5,90
2943,SANTIAGO DEL ESTERO,Avellaneda,Herrera,0,3,0,0,100,1,0,0,104
2944,SANTIAGO DEL ESTERO,Avellaneda,Icaño,0,3,0,0,0,1,0,79,83
2945,SANTIAGO DEL ESTERO,Avellaneda,Lugones,0,2,0,0,0,1,0,0,3
2946,SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,0,2,0,0,0,0,0,0,2
2947,SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,0,0,0,0,0,1,0,1,2
2948,SANTIAGO DEL ESTERO,Banda,Clodomira,0,0,0,3,5,1,0,417,426
2949,SANTIAGO DEL ESTERO,Banda,La Banda,27,48,0,126,0,4,0,367,171
2950,SANTIAGO DEL ESTERO,Banda,Los Quiroga,0,0,0,0,0,1,0,45,46
2951,SANTIAGO DEL ESTERO,Banda,Simbolar,0,0,0,0,0,1,0,0,1
2952,SANTIAGO DEL ESTERO,Banda,Abra Grande,1,0,0,0,0,0,0,0,1
2953,SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,0,0,0,1,0,0,0,0,1
2954,SANTIAGO DEL ESTERO,Belgrano,Bandera,0,429,0,3,0,3,0,69,504
2955,SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,0,0,0,0,0,1,0,97,98
2956,SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,0,0,0,0,0,1,0,111,112
2957,SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,5,4,0,0,0,1,0,13,23
2958,SANTIAGO DEL ESTERO,Capital,El Mojón,0,0,0,0,0,1,0,3,4
2959,SANTIAGO DEL ESTERO,Capital,El Zanjón,0,0,0,0,0,1,0,96,97
2960,SANTIAGO DEL ESTERO,Capital,San Pedro,0,0,0,0,250,0,0,4,254
2961,SANTIAGO DEL ESTERO,Capital,Santa María,1,0,0,0,0,0,0,4,5
2962,SANTIAGO DEL ESTERO,Capital,Santiago del Estero,679,778,2,86,1,5,0,171,9491
2963,SANTIAGO DEL ESTERO,Capital,Los Cardozos,0,0,0,2,0,0,0,3,5
2964,SANTIAGO DEL ESTERO,Capital,Yanda,0,0,0,0,0,0,0,38,38
2965,SANTIAGO DEL ESTERO,Capital,Maco,0,0,0,0,0,0,0,78,78
2966,SANTIAGO DEL ESTERO,Capital,Maquito,0,0,0,0,0,1,0,43,44
2967,SANTIAGO DEL ESTERO,Capital,Morales,0,0,0,0,0,0,0,3,3
2968,SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,0,0,0,0,0,0,0,4,4
2969,SANTIAGO DEL ESTERO,Capital,Puesto de San Antonio,0,0,0,0,0,1,0,0,1
2970,SANTIAGO DEL ESTERO,Choya,Choya,53,0,0,3,0,3,0,0,59
2971,SANTIAGO DEL ESTERO,Choya,Estación La Punta,478,0,0,0,0,0,0,0,478
2972,SANTIAGO DEL ESTERO,Choya,Frías,198,58,0,239,0,2,0,782,521
2973,SANTIAGO DEL ESTERO,Choya,Laprida,0,0,0,3,0,0,0,5,8
2974,SANTIAGO DEL ESTERO,Choya,Tapso,0,0,0,1,0,0,0,71,72
2975,SANTIAGO DEL ESTERO,Choya,Villa La Punta,0,0,0,4,0,1,0,5,10
2976,SANTIAGO DEL ESTERO,Copo,El Caburé,0,0,0,0,20,0,0,100,120
2977,SANTIAGO DEL ESTERO,Copo,La Firmeza,0,0,0,0,0,0,0,20,20
2978,SANTIAGO DEL ESTERO,Copo,Los Pirpintos,0,0,0,200,0,1,0,0,201
2979,SANTIAGO DEL ESTERO,Copo,Los Tigres,0,0,0,0,80,0,0,50,130
2980,SANTIAGO DEL ESTERO,Copo,Monte Quemado,0,0,0,243,2,6,0,0,251
2981,SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,0,0,0,0,0,1,0,50,51
2982,SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,0,0,0,203,0,3,0,0,206
2983,SANTIAGO DEL ESTERO,Copo,San José del Boquerón,0,0,0,0,120,0,0,5,125
2984,SANTIAGO DEL ESTERO,Copo,Urutaú,0,0,0,0,0,0,0,30,30
2985,SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,0,0,0,3,0,0,0,5,8
2986,SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,1,0,0,0,0,0,0,5,6
2987,SANTIAGO DEL ESTERO,Figueroa,La Cañada,0,0,0,4,0,1,0,45,50
2988,SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,0,0,0,0,0,0,0,3,3
2989,SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,0,0,0,1,0,0,0,3,4
2990,SANTIAGO DEL ESTERO,Figueroa,La Invernada,1,0,0,2,0,0,0,1,4
2991,SANTIAGO DEL ESTERO,General Taboada,Añatuya,192,752,0,133,200,4,0,365,284
2992,SANTIAGO DEL ESTERO,General Taboada,Averías,0,0,0,0,0,0,0,4,4
2993,SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,0,0,0,2,0,1,0,3,6
2994,SANTIAGO DEL ESTERO,General Taboada,Los Juríes,0,153,0,4,0,1,0,0,158
2995,SANTIAGO DEL ESTERO,General Taboada,Tomás Young,0,43,0,0,0,0,0,2,45
2996,SANTIAGO DEL ESTERO,Guasayán,Lavalle,1,0,0,0,200,2,0,1,204
2997,SANTIAGO DEL ESTERO,Guasayán,San Pedro,1,0,0,0,0,0,0,2,3
2998,SANTIAGO DEL ESTERO,Jiménez,El Arenal,0,0,0,0,72,1,0,0,73
2999,SANTIAGO DEL ESTERO,Jiménez,El Bobadal,0,0,0,0,5,1,0,0,6
3000,SANTIAGO DEL ESTERO,Jiménez,El Charco,0,0,0,3,30,0,0,0,33
3001,SANTIAGO DEL ESTERO,Jiménez,Gramilla,0,0,0,1,48,0,0,0,49
3002,SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,0,0,0,0,7,0,0,0,7
3003,SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,0,0,0,3,181,3,0,0,187
3004,SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,0,0,0,0,20,1,0,0,21
3005,SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,0,0,0,0,0,1,0,121,122
3006,SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,0,0,0,3,0,1,0,20,24
3007,SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,243,0,0,0,0,2,0,73,318
